model,lookback,params,best_epoch,best_val_loss,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rank_rmse_val,rank_abs_mbe_val
mlp,12,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",200,0.0421314500272274,0.21921587436401654,0.19264099904297396,62.33914570869702,0.08757842614980843,0.08757842614980843,15042.818217344431,12238.76532852078,4.747021449541503,10940.694909857288,10940.694909857288,15042.818217344431,10940.694909857288
mlp,12,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",1,0.019042177125811577,0.1394250705910302,0.12010580441796098,40.76600916130866,0.07862735791486807,0.07862735791486807,15206.127569094977,12903.449490902307,5.027449917017216,12495.49691934099,12495.49691934099,15206.127569094977,12495.49691934099
mlp,12,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",1,0.019076896831393242,0.13955074441762066,0.12022635605378264,40.79044249507493,0.0787961744117966,0.0787961744117966,15240.460701896507,12934.85021874662,5.03983314366142,12526.209793180516,12526.209793180516,15240.460701896507,12526.209793180516
mlp,12,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",200,0.041092194616794586,0.21658345923111125,0.1861194821206017,58.59352313346965,0.09835469772773292,0.09835469772773292,17633.663144577826,14765.23855263011,5.7441904855273735,13878.264490582003,13878.264490582003,17633.663144577826,13878.264490582003
mlp,6,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",197,0.036533940583467484,0.1347621043637399,0.10777802705736622,36.237129745469474,0.09689846684890296,0.09689846684890296,18884.06842786241,16278.159933392608,6.351669545673526,16278.159933392608,16278.159933392608,18884.06842786241,16278.159933392608
mlp,6,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",200,0.04081733152270317,0.147506414752484,0.11925266781820353,38.66923931104071,0.10858277995494313,0.10858277995494313,21570.362828392244,18688.268120916073,7.301912573472627,18688.268120916073,18688.268120916073,21570.362828392244,18688.268120916073
mlp,6,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",200,0.05026547610759735,0.1738107683109169,0.14372938504441077,44.96767262432385,0.13693795403199702,0.13693795403199702,27614.55052975926,23868.624761332987,9.319526071738583,23868.624761332987,23868.624761332987,27614.55052975926,23868.624761332987
mlp,6,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",166,0.04839317128062248,0.1742902203855917,0.14660351713496939,46.75705794224081,0.13858573545746314,0.13858573545746314,28142.209353131173,24444.2782875061,9.554386188162905,24444.2782875061,24444.2782875061,28142.209353131173,24444.2782875061
mlp,12,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",200,0.05701044201850891,0.24179071650370698,0.18640020197534532,54.51768909614215,0.1681197909984222,0.1681197909984222,32522.36780190154,27289.702080899584,10.588728206794123,27289.702080899584,27289.702080899584,32522.36780190154,27289.702080899584
mlp,6,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",25,0.05591892823576927,0.24561908054063608,0.2151439202674459,66.95516572859539,0.2151439202674459,0.2151439202674459,43240.87944636959,36291.39574213772,14.06804539523218,36291.39574213772,36291.39574213772,43240.87944636959,36291.39574213772
