model,lookback,feature_selection,selected_features,n_selected_features,best_params,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rmse_test,mae_test,mape_test,mbe_test,abs_mbe_test,rmse_test_orig,mae_test_orig,mape_test_orig,mbe_test_orig,abs_mbe_test_orig,rank_rmse_test,rank_abs_mbe_test
gradient_boosting,6,importance,"lag_1, lag_5, lag_3, lag_2, lag_4, lag_6",6,"{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 3, 'random_state': 42}",0.03487623859896213,0.02709098668960409,144.78657352267368,0.001334639969464647,0.001334639969464647,7708.706657817288,5945.285086650874,3.063325103651925,-456.62371216074865,456.62371216074865,0.04016579556225844,0.02619728608468368,336.72276210866954,0.0025790357694435813,0.0025790357694435813,72836.98668358775,65171.83626084852,22.059264227411962,-65171.83626084852,65171.83626084852,72836.98668358775,65171.83626084852
random_forest,6,importance,"lag_1, lag_5, lag_3, lag_2, lag_4, lag_6",6,"{'n_estimators': 200, 'max_depth': None, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.02869803059377716,0.022035789785033982,100.67657129387375,0.000325456458658764,0.000325456458658764,21287.781083185942,15903.69504404905,7.68026886931086,-15713.783427762646,15713.783427762646,0.04097937712405447,0.025437760431449553,143.91279623138684,-0.0007641794966594827,0.0007641794966594827,92371.98808262972,82535.40552139918,28.008278572392875,-82535.40552139918,82535.40552139918,92371.98808262972,82535.40552139918
decision_tree,12,importance,"lag_1, lag_2, lag_3, lag_7, lag_8, lag_9",6,"{'max_depth': None, 'min_samples_leaf': 1, 'random_state': 42}",0.0,0.0,0.0,0.0,0.0,1.1350690258549148e-10,9.956573577303635e-11,5.2870074445985686e-14,-3.216739155744252e-11,3.216739155744252e-11,0.12848513337676948,0.0871228904355537,964.1957380695493,0.002724892854510097,0.002724892854510097,193709.09303423102,176104.79528117474,59.90772300291744,-176104.79528117474,176104.79528117474,193709.09303423102,176104.79528117474
