model,lookback,feature_selection,selected_features,n_selected_features,params,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rank_rmse_val,rank_abs_mbe_val
random_forest,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 400, 'max_depth': 8, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.39070379385597015,0.3714474961533056,3.0493368706127226,-0.3714474961533056,0.3714474961533056,63732.96276914675,59609.80789831021,30.513371702419402,-59609.80789831021,59609.80789831021,63732.96276914675,59609.80789831021
random_forest,8,importance,"lag_3, lag_1, lag_2, lag_6, lag_5, lag_8",6,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.39070379385597015,0.3714474961533056,3.0493368706127226,-0.3714474961533056,0.3714474961533056,63732.96276914675,59609.80789831021,30.513371702419402,-59609.80789831021,59609.80789831021,63732.96276914675,59609.80789831021
random_forest,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 200, 'max_depth': 8, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.39476462545680263,0.37571651198365136,3.0844973877558512,-0.37571651198365136,0.37571651198365136,64249.14312718414,60161.37504177736,30.809381225449954,-60161.37504177736,60161.37504177736,64249.14312718414,60161.37504177736
random_forest,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 200, 'max_depth': None, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.39476462545680263,0.37571651198365136,3.0844973877558512,-0.37571651198365136,0.37571651198365136,64249.14312718414,60161.37504177736,30.809381225449954,-60161.37504177736,60161.37504177736,64249.14312718414,60161.37504177736
random_forest,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 400, 'max_depth': 8, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.3957989481839718,0.3768031253169883,3.0934469649542216,-0.3768031253169883,0.3768031253169883,64380.27097368774,60301.39256257239,30.884524424310428,-60301.39256257239,60301.39256257239,64380.27097368774,60301.39256257239
random_forest,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 400, 'max_depth': None, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.3957989481839718,0.3768031253169883,3.0934469649542216,-0.3768031253169883,0.3768031253169883,64380.27097368774,60301.39256257239,30.884524424310428,-60301.39256257239,60301.39256257239,64380.27097368774,60301.39256257239
random_forest,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 200, 'max_depth': 4, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.45317483524672686,0.43665967770538616,3.5864314777242328,-0.43665967770538616,0.43665967770538616,71439.74057428782,67783.95076090969,34.89949930134668,-67783.95076090969,67783.95076090969,71439.74057428782,67783.95076090969
random_forest,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 400, 'max_depth': 4, 'min_samples_leaf': 1, 'random_state': 42, 'n_jobs': 1}",0.4564190884260806,0.4400368257923808,3.6142497387830637,-0.4400368257923808,0.4400368257923808,71826.4640684734,68192.92373512466,35.119328751033976,-68192.92373512466,68192.92373512466,71826.4640684734,68192.92373512466
random_forest,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 200, 'max_depth': 4, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.4570658934776081,0.44071875254587906,3.6198695869835262,-0.44071875254587906,0.44071875254587906,71903.28995339316,68275.33786413456,35.16390142010072,-68275.33786413456,68275.33786413456,71903.28995339316,68275.33786413456
random_forest,12,importance,"lag_2, lag_1, lag_3, lag_6, lag_7, lag_10",6,"{'n_estimators': 400, 'max_depth': 4, 'min_samples_leaf': 2, 'random_state': 42, 'n_jobs': 1}",0.45830591712959634,0.4420046397280372,3.6304604257410245,-0.4420046397280372,0.4420046397280372,72050.7248901464,68430.58973540679,35.2472204373939,-68430.58973540679,68430.58973540679,72050.7248901464,68430.58973540679
