model,lookback,feature_selection,selected_features,n_selected_features,params,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rank_rmse_val,rank_abs_mbe_val
decision_tree,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'max_depth': None, 'min_samples_leaf': 4, 'random_state': 42}",0.10555288220348195,0.08389770166320872,395.0693386995672,0.00500015666682721,0.00500015666682721,29054.90627221244,24935.761881774317,10.199093620986261,-19977.480033568598,19977.480033568598,29054.90627221244,19977.480033568598
decision_tree,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'max_depth': 5, 'min_samples_leaf': 4, 'random_state': 42}",0.03218711939433545,0.02926462255401394,181.8096368356474,-0.014522724503319493,0.014522724503319493,31654.544089617022,28127.961042004976,11.077692899601127,-28127.961042004976,28127.961042004976,31654.544089617022,28127.961042004976
decision_tree,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'max_depth': None, 'min_samples_leaf': 4, 'random_state': 42}",0.03218711939433545,0.02926462255401394,181.8096368356474,-0.014522724503319493,0.014522724503319493,31654.544089617022,28127.961042004976,11.077692899601127,-28127.961042004976,28127.961042004976,31654.544089617022,28127.961042004976
decision_tree,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'max_depth': 5, 'min_samples_leaf': 4, 'random_state': 42}",0.03218711939433545,0.02926462255401394,181.8096368356474,-0.014522724503319493,0.014522724503319493,31654.544089617022,28127.961042004976,11.077692899601127,-28127.961042004976,28127.961042004976,31654.544089617022,28127.961042004976
decision_tree,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'max_depth': None, 'min_samples_leaf': 4, 'random_state': 42}",0.03218711939433545,0.02926462255401394,181.8096368356474,-0.014522724503319493,0.014522724503319493,31654.544089617022,28127.961042004976,11.077692899601127,-28127.961042004976,28127.961042004976,31654.544089617022,28127.961042004976
decision_tree,12,importance,"lag_1, lag_2, lag_3, lag_4, lag_5, lag_6",6,"{'max_depth': None, 'min_samples_leaf': 2, 'random_state': 42}",0.023507455043738884,0.019122635764806117,78.42518957187002,-0.019122635764806117,0.019122635764806117,32111.17650595006,28367.67867984921,11.135200476058294,-28367.67867984921,28367.67867984921,32111.17650595006,28367.67867984921
decision_tree,8,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'max_depth': 3, 'min_samples_leaf': 1, 'random_state': 42}",0.028373812448000857,0.026160391390069454,191.42991453343922,0.026160391390069454,0.026160391390069454,59123.11675222193,49534.34501109261,19.189601003840977,49534.34501109261,49534.34501109261,59123.11675222193,49534.34501109261
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 400, 'learning_rate': 0.05, 'max_depth': 2, 'random_state': 42}",0.015799791909403848,0.012277624740573227,99.49559584011661,-0.005282081022349494,0.005282081022349494,9775.098361074904,8646.061111581706,3.442761262437217,-8646.061111581706,8646.061111581706,9775.098361074904,8646.061111581706
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 400, 'learning_rate': 0.1, 'max_depth': 2, 'random_state': 42}",0.02048612365641408,0.016620990935110325,136.48085206196902,-0.005058154305943673,0.005058154305943673,11119.610900545267,9967.784575462843,3.9874985491076536,-9917.620794402244,9917.620794402244,11119.610900545267,9917.620794402244
gradient_boosting,6,importance,"lag_1, lag_2, lag_3, lag_4, lag_6, lag_5",6,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 2, 'random_state': 42}",0.019617118916386074,0.015884979125304167,126.48929306852985,-0.005926909457359846,0.005926909457359846,12134.674503861645,11075.244279748784,4.426936906390622,-11075.244279748784,11075.244279748784,12134.674503861645,11075.244279748784
